transaction_id,Date,sender_id,receiver_id,Amount,Transaction Type,Category
fbe5f180,2022-03-18,5f6c-4dbe,abc123,2229.6,income,Salary
1bc904b4,2022-03-18,abc123,ee16-4197,172.1,expense,Music
bd0cc262,2022-03-20,abc123,1adb-42d7,142.95,expense,Groceries
82eb548d,2022-03-20,abc123,9521-45ad,1.75,expense,Restaurants
0bd7b965,2022-03-21,abc123,5270-405b,148.27,expense,Groceries
f5561f65,2022-03-21,abc123,9294-43d5,66.04,expense,Gas & Fuel
6a492db4,2022-03-22,abc123,66aa-4554,1.75,expense,Utilities
e08ff729,2022-03-22,abc123,c9e5-4ba5,55.94,expense,Groceries
0398b938,2022-03-22,abc123,1644-4e61,1.75,expense,Restaurants
a4f31174,2022-03-22,abc123,c1f2-48fb,161.99,expense,Restaurants
56554827,2022-03-22,abc123,39c5-402f,107.66,expense,Restaurants
5b3fe809,2022-03-22,abc123,676e-487e,160.63,expense,Restaurants
629395d4,2022-03-23,abc123,67e1-4089,95.94,expense,Restaurants
3fbcd290,2022-03-23,abc123,f5f8-4249,170.85,expense,Fast Food
c7ff5550,2022-03-28,abc123,03a4-4963,48.12,expense,Gas & Fuel
82857660,2022-03-28,abc123,a455-4cb5,136.31,expense,Restaurants
b3217553,2022-03-28,abc123,80b7-447c,127.6,expense,Restaurants
142e38f0,2022-03-28,abc123,b528-45c7,1.75,expense,Restaurants
ca9ab3d1,2022-03-28,abc123,2fa4-41c3,195.14,expense,Shopping
0e408180,2022-03-28,abc123,8327-47bd,1.75,expense,Groceries
fe3b60e1,2022-03-28,abc123,54d6-4b86,1.75,expense,Groceries
5551896d,2022-03-28,abc123,4398-41e6,1.75,expense,Fast Food
9c5f2046,2022-03-28,abc123,f279-4fe3,106.3,expense,Restaurants
2f294bfd,2022-03-28,abc123,5dbf-4c1d,866.9,expense,Food & Dining
56e2f4cb,2022-03-28,abc123,d0ed-483a,160.59,expense,Gas & Fuel
def03a20,2022-03-28,abc123,ae82-4e90,1.75,expense,Coffee Shops
58ea11a9,2022-03-28,abc123,8a4e-488a,63.91,expense,Restaurants
87c7c20a,2022-03-28,abc123,1a63-448d,138.23,expense,Home Improvement
aedae052,2022-03-28,abc123,85ef-4f48,1.75,expense,Mortgage & Rent
eb043d89,2022-03-28,abc123,7be1-446a,200.73,expense,Music
437b1ff6,2022-03-28,abc123,aff6-4225,1.75,expense,Gas & Fuel
45b5a7e3,2022-03-28,abc123,1c83-4999,1.75,expense,Coffee Shops
cd148c0f,2022-03-28,abc123,2d20-45c4,3046.04,income,Mutual Funds
4c11740f,2022-03-28,0e8f-4790,abc123,2.25,income,Salary
81b1421c,2022-03-28,abc123,7691-416f,71.9,expense,Restaurants
77e57d35,2022-03-28,abc123,bd3b-43a6,181.1,expense,Shopping
81fe8f7b,2022-03-28,abc123,e5ec-43a5,1.75,expense,Utilities
9171eaeb,2022-03-29,abc123,f6c9-4d26,195.32,expense,Coffee Shops
2be7d7cb,2022-03-29,abc123,8def-4bad,1.75,expense,Gas & Fuel
717dc924,2022-03-29,abc123,e9d2-4365,190.93,expense,Shopping
74b1d3f8,2022-03-29,abc123,de6f-4d9b,54.21,expense,Utilities
9ea2cbce,2022-03-29,abc123,7efd-47e3,1.75,expense,Shopping
88d08b81,2022-03-29,abc123,b321-4b6a,1.75,expense,Home Improvement
daf16faa,2022-03-29,abc123,b704-4ea4,1.75,expense,Gas & Fuel
f19d24cf,2022-03-29,abc123,7d7a-40a4,1.75,expense,Shopping
ad4a1c55,2022-03-29,abc123,4bab-4625,2702.06,income,Salary
a52d9d99,2022-03-29,abc123,7005-4d58,87.44,expense,Groceries
4c3287f5,2022-03-29,abc123,070a-410c,48.64,expense,Shopping
28569fad,2022-03-29,abc123,9108-4540,168.0,expense,Coffee Shops
446b421d,2022-03-29,abc123,0706-44dd,1.75,expense,Restaurants
f60df3fe,2022-03-29,abc123,175c-4e3b,1.75,expense,Restaurants
45b7cdec,2022-03-29,abc123,d71b-4af7,196.33,expense,Utilities
ce30fb9e,2022-03-29,abc123,a029-4989,1.75,expense,Haircut
2a17f674,2022-03-29,abc123,77c9-4af0,1.75,expense,Gas & Fuel
a2ff69d0,2022-03-29,abc123,cf6b-401a,1.75,expense,Shopping
7e468ee0,2022-03-29,abc123,f99f-4f8c,154.03,expense,Home Improvement
ccb36d2d,2022-03-29,abc123,89e5-420d,171.14,expense,Internet
214ba1ff,2022-03-29,abc123,4511-4618,39.78,expense,Home Improvement
64bc118a,2022-03-29,abc123,145a-4557,176.66,expense,Restaurants
2929cb6d,2022-03-29,abc123,8cbf-4070,143.09,expense,Utilities
809e94c5,2022-03-29,abc123,0600-4492,1.75,expense,Shopping
8c5cf462,2022-03-29,abc123,c304-48cf,1.75,expense,Shopping
6f6c5793,2022-03-29,abc123,55b2-4a30,1.75,expense,Restaurants
608de077,2022-03-29,abc123,0170-4e79,120.13,expense,Food & Dining
c214a0ea,2022-03-29,abc123,506d-465b,1.75,expense,Restaurants
3c231127,2022-03-29,abc123,71f6-46b3,1.75,expense,Restaurants
18ffc6ef,2022-03-29,abc123,d9ff-4413,84.28,expense,Internet
1df4aa61,2022-03-29,abc123,f160-4baa,161.47,expense,Movies & DVDs
c7761dd1,2022-03-29,abc123,9b80-463b,1.75,expense,Restaurants
9ec90924,2022-03-29,abc123,8d43-4b42,124.85,expense,Home Improvement
3832373d,2022-03-29,abc123,ddc5-464f,1.75,expense,Mortgage & Rent
707cce60,2022-03-29,abc123,8804-4e02,821.08,expense,Television
438f5a43,2022-03-29,abc123,9b78-403e,83.61,expense,Coffee Shops
069887a4,2022-03-30,abc123,6f48-4dc2,1.75,expense,Groceries
3156689e,2022-03-30,abc123,a876-4b22,1.75,expense,Mobile Phone
0a4829fe,2022-03-30,abc123,6c13-47b2,87.71,expense,Restaurants
b201c02a,2022-03-31,abc123,5eb6-4605,1.75,expense,Utilities
49aa331a,2022-03-31,abc123,d2ea-4a96,173.18,income,Stocks
9dfedf35,2022-04-01,abc123,2048-4d3f,1.75,expense,Restaurants
aa67eff7,2022-04-01,abc123,1596-44ca,1.75,expense,Gas & Fuel
2c6d87aa,2022-04-01,abc123,38ef-4906,1.75,expense,Utilities
c5738627,2022-04-01,abc123,88f4-404e,144.94,expense,Utilities
41db3229,2022-04-01,abc123,0e08-4b93,196.45,expense,Restaurants
8ca96be3,2022-04-01,abc123,9fc2-4efd,1.75,expense,Groceries
f622ca99,2022-04-01,abc123,f3f2-495d,197.37,expense,Music
dae51a7a,2022-04-01,abc123,b153-4833,165.2,expense,Groceries
87520331,2022-04-01,abc123,aa53-479b,191.4,expense,Restaurants
626b0284,2022-04-01,abc123,eb30-457d,108.92,expense,Restaurants
f540b371,2022-04-01,abc123,c0eb-4f1e,1.75,expense,Utilities
3cd09b7c,2022-04-01,abc123,3b29-457a,1.75,expense,Gas & Fuel
9da90c9f,2022-04-01,abc123,a02e-42a8,1.75,expense,Restaurants
de491c9b,2022-04-01,abc123,2029-48fb,1.75,expense,Shopping
a0c27373,2022-04-01,abc123,7618-48e7,1.75,expense,Shopping
a12021f9,2022-04-01,abc123,c413-4595,1.75,expense,Restaurants
8505d232,2022-04-01,abc123,fb63-4a1c,200.8,expense,Shopping
67d890c6,2022-04-01,abc123,24ea-4b36,1.75,expense,Shopping
0423d0c1,2022-04-01,abc123,1c3c-4259,180.99,expense,Television
09ae371d,2022-04-03,abc123,0098-4115,1.75,expense,Haircut
1b076ef3,2022-04-03,abc123,a31b-441f,191.57,expense,Restaurants
ff9b95c4,2022-04-03,abc123,3c1e-4809,272.39,income,Stocks
bff5a006,2022-04-03,abc123,6b50-438c,31.04,expense,Groceries
361d590d,2022-04-03,abc123,4b18-487d,1.75,expense,Groceries
0003543e,2022-04-03,abc123,211f-434f,137.22,expense,Shopping
ddcfbf30,2022-04-03,abc123,d654-4a42,1.75,expense,Restaurants
22392bdb,2022-04-03,abc123,660e-41f5,1.75,expense,Restaurants
ceba3665,2022-04-03,abc123,d8a2-4f68,21.1,expense,Coffee Shops
d9b36734,2022-04-03,abc123,44d8-4d5c,1.75,expense,Television
7d0f4afc,2022-04-03,abc123,dfc1-4744,1.75,expense,Groceries
6f533acc,2022-04-03,abc123,ce44-4550,1.75,expense,Groceries
b71ca752,2022-04-06,abc123,8f67-4695,200.09,expense,Shopping
bcd9dd40,2022-04-07,abc123,a702-48a0,159.33,expense,Music
0e1b7ac7,2022-04-08,abc123,9b68-4b9a,824.75,income,Salary
03cd7da1,2022-04-08,abc123,a167-4a39,1051.95,expense,Utilities
b5e32e2a,2022-04-08,abc123,b4e2-43bc,1.75,expense,Internet
859e9e59,2022-04-08,abc123,7803-424f,93.73,expense,Auto Insurance
ff8c86db,2022-04-08,abc123,2f63-4f53,1.75,expense,Shopping
b35f4f43,2022-04-08,abc123,cc52-49ee,1.75,income,Mutual Funds
1908a9f3,2022-04-08,abc123,ad79-4f25,189.23,expense,Restaurants
9e3ee5fd,2022-04-08,abc123,f317-49b4,1.75,expense,Coffee Shops
88183ebf,2022-04-08,abc123,f282-4ddf,83.76,expense,Gas & Fuel
3336e721,2022-04-08,abc123,a0ce-4d8e,72.38,expense,Haircut
750f7166,2022-04-08,abc123,052e-4512,187.09,expense,Restaurants
f9a76ce7,2022-04-08,abc123,d5d8-4f28,1.75,expense,Gas & Fuel
80262141,2022-04-08,abc123,91c6-4680,100.26,expense,Shopping
48414e67,2022-04-12,abc123,9ee1-4b12,1.75,expense,Restaurants
53d0c4e2,2022-04-12,c047-4365,abc123,1.75,income,Stocks
2944e127,2022-04-12,abc123,25c7-4167,952.08,expense,Utilities
95c36ddb,2022-04-12,abc123,9692-4a5a,1.75,expense,Movies & DVDs
690e1138,2022-04-12,abc123,30f8-4cf1,87.81,expense,Restaurants
a2e278f9,2022-04-12,abc123,1784-46e7,43.57,expense,Internet
97426042,2022-04-12,abc123,f003-439e,3339.11,income,Salary
368d6b42,2022-04-12,abc123,0e9b-4f6c,194.64,expense,Gas & Fuel
19ffc967,2022-04-12,abc123,820b-4182,100.28,expense,Shopping
6e27a04c,2022-04-12,abc123,3235-47ce,116.27,expense,Mobile Phone
8add7f43,2022-04-12,abc123,1c64-47e5,156.98,expense,Restaurants
357d09ba,2022-04-12,6903-48ad,abc123,1743.77,income,Salary
16ec5280,2022-04-12,abc123,3401-4ff2,1.75,expense,Internet
c3725fe0,2022-04-12,abc123,68f7-4f70,2431.57,income,Mutual Funds
068461d3,2022-04-12,abc123,c987-41d1,1.75,expense,Food & Dining
666ca451,2022-04-12,b824-4872,abc123,3319.26,income,Salary
fa3722fb,2022-04-12,abc123,22e0-487d,1.75,expense,Restaurants
c7686c83,2022-04-12,37f9-400b,abc123,67.48,income,Salary
1a946a82,2022-04-12,abc123,451d-41da,1.75,expense,Home Improvement
cfba3849,2022-04-12,abc123,24f7-4534,1.75,expense,Restaurants
6d66239f,2022-04-12,abc123,92e6-420a,194.32,expense,Gas & Fuel
1526df16,2022-04-12,363c-4c86,abc123,2954.97,income,Stocks
2e1480db,2022-04-12,abc123,911c-4ff0,9.31,expense,Utilities
767454e1,2022-04-12,abc123,e19f-45e4,1.75,income,Mutual Funds
c75a631c,2022-04-12,abc123,0dc6-4c22,1.75,expense,Restaurants
2b8b17de,2022-04-12,abc123,fdc1-4e0c,179.3,expense,Groceries
cfeba5b4,2022-04-12,abc123,39dc-42d8,1.75,expense,Gas & Fuel
782dd9fb,2022-04-13,47ef-4f2a,abc123,1134.77,income,Salary
9979c9ca,2022-04-14,abc123,8802-493b,89.48,expense,Entertainment
97843951,2022-04-14,e925-4125,abc123,3058.27,income,Salary
2f9e7174,2022-04-14,abc123,bcae-4071,1.75,expense,Music
9a7c5aa6,2022-04-14,abc123,90d2-4f9d,191.62,expense,Home Improvement
7f5155f1,2022-04-14,abc123,0882-413f,3250.88,income,Salary
c6b12962,2022-04-14,abc123,33b6-4d55,1.75,expense,Groceries
625ad64f,2022-04-15,abc123,204d-4892,41.92,expense,Utilities
b59e7453,2022-04-15,abc123,bde1-44ad,1.75,expense,Restaurants
6daa7ebd,2022-04-15,abc123,a392-4eed,1.75,expense,Utilities
9ed46725,2022-04-15,abc123,ed59-409b,139.23,expense,Restaurants
4db53785,2022-04-15,abc123,c912-4dd8,174.73,expense,Home Improvement
23ac0878,2022-04-15,abc123,6558-4cbf,88.81,expense,Shopping
9066931e,2022-04-15,abc123,abba-4429,1.75,expense,Alcohol & Bars
003b0e81,2022-04-15,abc123,d5ed-4812,103.58,expense,Restaurants
98211f5b,2022-04-15,abc123,6f36-46a1,1.75,expense,Music
df266cdd,2022-04-17,abc123,1559-47de,705.97,expense,Restaurants
8b2209ab,2022-04-17,cf38-479c,abc123,196.95,income,Mutual Funds
46a47d39,2022-04-17,abc123,d803-4250,1.75,expense,Home Improvement
0704c262,2022-04-17,abc123,cb02-4b63,1.75,expense,Groceries
e0e53807,2022-04-17,abc123,5c68-4450,109.21,expense,Coffee Shops
cc0f4534,2022-04-17,abc123,7a63-4afc,1.75,expense,Restaurants
2a4247ec,2022-04-17,abc123,8e69-4eb4,192.29,income,Mutual Funds
81e36c83,2022-04-17,abc123,d925-40f4,1.75,expense,Food & Dining
26851ee3,2022-04-17,abc123,9855-47cc,183.07,expense,Coffee Shops
5040aac7,2022-04-17,abc123,73fa-483a,178.08,expense,Music
abddff5d,2022-04-17,abc123,6d7f-4bfa,1.75,expense,Utilities
11af62c5,2022-04-17,a099-4126,abc123,2633.41,income,Salary
9fb9b178,2022-04-17,abc123,990d-486e,1.75,expense,Gas & Fuel
edc31b85,2022-04-17,abc123,e41f-4546,185.53,expense,Haircut
b1075eb9,2022-04-17,7c97-40d1,abc123,94.46,income,Stocks
21940621,2022-04-17,abc123,2ca0-4ef2,1.75,expense,Alcohol & Bars
0bc96cf0,2022-04-17,abc123,2e24-45f2,92.47,expense,Movies & DVDs
568c8ab3,2022-04-17,abc123,6435-4b77,188.69,expense,Shopping
872fa23b,2022-04-17,abc123,8806-4fc4,3315.02,expense,Utilities
dbe2a2c7,2022-04-17,abc123,8815-4183,139.71,expense,Food & Dining
0a02e587,2022-04-17,dd8e-485a,abc123,841.77,income,Salary
06f47859,2022-04-17,e3d7-43e2,abc123,3273.24,income,Salary
8f6a119b,2022-04-17,abc123,a096-4dfc,109.61,expense,Groceries
ef87032c,2022-04-17,abc123,2021-4fab,184.02,expense,Food & Dining
8e404ee2,2022-04-17,abc123,bcdf-4894,195.62,expense,Restaurants
ce0d1907,2022-04-17,abc123,a629-47ab,1.75,expense,Restaurants
5d608741,2022-04-17,abc123,4c0e-4351,1.75,expense,Restaurants
33eb078f,2022-04-17,abc123,02b7-4c08,199.74,expense,Entertainment
7c850818,2022-04-17,abc123,0a67-4912,1.75,expense,Gas & Fuel
13786cb3,2022-04-17,abc123,2291-4f8d,199.99,expense,Entertainment
6caac0ba,2022-04-18,e9c9-41a0,abc123,3351.71,income,Salary
35677ac1,2022-04-18,3af2-4409,abc123,2148.09,income,Stocks
0e903e4c,2022-04-18,abc123,631c-4b14,1.75,expense,Restaurants
44998a70,2022-04-19,3961-43c8,abc123,536.25,income,Salary
52beaf2f,2022-04-19,abc123,9c7f-45fe,161.35,expense,Groceries
0f2f5b3f,2022-04-19,26f1-4a35,abc123,2147.78,income,Salary
e9ba5a25,2022-04-19,abc123,26ec-417f,199.93,expense,Gas & Fuel
77d4d785,2022-04-21,abc123,e16a-49ce,1.75,expense,Mobile Phone
6dd04c41,2022-04-21,abc123,8871-4ebb,88.88,expense,Restaurants
04ba2955,2022-04-21,abc123,c796-4b93,94.2,expense,Gas & Fuel
e9580332,2022-04-21,abc123,4807-4bc8,195.86,expense,Restaurants
413b1e9d,2022-04-21,abc123,48db-48ec,1.75,expense,Gas & Fuel
fd81319a,2022-04-21,abc123,035c-4cb4,130.41,expense,Utilities
4f20ac5b,2022-04-21,abc123,4893-4818,112.0,expense,Internet
d97e5eb9,2022-04-21,abc123,3f08-47a0,1.75,expense,Groceries
94755b55,2022-04-21,abc123,900d-4363,1.75,expense,Restaurants
1d7680c1,2022-04-21,abc123,d230-4b2e,190.09,income,Stocks
95b61228,2022-04-21,abc123,1d95-45e2,1.75,expense,Shopping
5ba1317e,2022-04-21,abc123,a752-49d3,1.75,expense,Restaurants
efb56d18,2022-04-21,abc123,b38d-4aa8,1.75,expense,Restaurants
50f0595f,2022-04-21,4f91-44f1,abc123,2969.53,income,Mutual Funds
3cf75611,2022-04-24,29a6-4529,abc123,2158.93,income,Mutual Funds
4bba0b1d,2022-04-24,29c1-443c,abc123,902.55,income,Salary
1de02e38,2022-04-24,abc123,d903-4f53,199.65,expense,Restaurants
90631a94,2022-04-24,abc123,9e56-44ea,13.79,expense,Restaurants
78f57040,2022-04-24,abc123,53b7-4a37,196.83,expense,Restaurants
65a81202,2022-04-24,abc123,fa79-4272,184.74,expense,Restaurants
741218d5,2022-04-24,abc123,2ed7-43ec,1.75,expense,Haircut
614c31a4,2022-04-24,abc123,b2e9-458b,198.76,expense,Haircut
258fddb8,2022-04-24,abc123,f79e-4bff,1.75,expense,Utilities
534de80c,2022-04-24,abc123,ad65-45ae,164.62,expense,Restaurants
950f09fe,2022-04-24,abc123,e00d-49d7,1.75,expense,Gas & Fuel
9a1bdbbb,2022-04-24,abc123,694a-4a23,179.38,expense,Coffee Shops
250d46d4,2022-04-24,abc123,05ea-4df5,1.75,expense,Groceries
7ad0533c,2022-04-24,abc123,87ff-439d,174.75,expense,Mobile Phone
0a26d43c,2022-04-24,abc123,7613-42b7,1.75,expense,Groceries
42f32d16,2022-04-24,abc123,105a-4ec1,1.75,expense,Mortgage & Rent
fc2c0d4b,2022-04-24,0bd0-4e8d,abc123,110.6,income,Mutual Funds
b315cce0,2022-04-24,abc123,7656-4154,1.75,expense,Restaurants
17ea1388,2022-04-24,abc123,643c-462d,143.17,expense,Gas & Fuel
bda28c1a,2022-04-24,abc123,6cde-4e64,1.75,expense,Fast Food
1468cc52,2022-04-24,abc123,9e94-49a2,200.26,expense,Utilities
60df7cee,2022-04-24,ce60-4f78,abc123,592.48,income,Stocks
4ab743ed,2022-04-24,abc123,775f-4b45,1.75,expense,Groceries
30c457d5,2022-04-24,abc123,7f09-4d01,1.75,expense,Internet
ab6f9401,2022-04-24,abc123,7443-44e3,128.81,expense,Groceries
d111aa71,2022-04-24,abc123,7ed0-4718,97.65,expense,Auto Insurance
c5d85139,2022-04-24,abc123,80c2-4083,1.75,expense,Home Improvement
d869167f,2022-04-24,abc123,7efd-43ec,1.75,expense,Restaurants
ef0c36a3,2022-04-24,abc123,9499-4c33,1.75,expense,Gas & Fuel
c42dc466,2022-04-24,abc123,2548-4128,1.75,expense,Fast Food
27ff06a9,2022-04-24,abc123,9496-4e07,53.48,expense,Electronics & Software
2722159f,2022-04-24,abc123,0184-4ff4,64.23,expense,Movies & DVDs
ee6ddd84,2022-04-24,abc123,2cc6-4f8b,1.75,expense,Gas & Fuel
81742c07,2022-04-24,abc123,9a38-4155,73.18,expense,Gas & Fuel
f1938976,2022-04-24,abc123,a89b-4553,24.81,income,Stocks
735fd8f4,2022-04-24,abc123,ca06-4326,86.96,expense,Groceries
0a583aeb,2022-04-24,abc123,6e29-4762,1.75,expense,Mortgage & Rent
fa335fa2,2022-04-24,b642-4a29,abc123,1651.99,income,Stocks
da9e3ae2,2022-04-24,abc123,c258-4f7d,70.52,expense,Restaurants
39ba66b4,2022-04-24,abc123,8a87-44bb,195.3,expense,Utilities
8e145f04,2022-04-24,abc123,b116-4f81,66.96,expense,Utilities
92143066,2022-04-24,abc123,01d8-48de,5.22,expense,Shopping
f8b8e9ec,2022-04-24,e692-4143,abc123,770.76,income,Stocks
25ca4d36,2022-04-24,abc123,da0c-45ba,5.96,expense,Coffee Shops
869248a4,2022-04-24,b4a4-4734,abc123,3114.93,income,Mutual Funds
58fdf1c3,2022-04-24,abc123,9b49-4240,170.15,expense,Gas & Fuel
2b4177c5,2022-04-24,abc123,fd8d-418f,92.77,expense,Restaurants
d151a673,2022-04-24,abc123,8198-430b,124.36,expense,Auto Insurance
b68ac5d5,2022-04-24,abc123,0b95-4a76,12.4,expense,Restaurants
3134e542,2022-04-27,abc123,5b0f-4a4d,1.75,expense,Shopping
2ef2ea1f,2022-04-27,abc123,2ed0-4b27,1.75,expense,Restaurants
49bbd2d7,2022-04-27,abc123,77d4-4f90,175.16,expense,Restaurants
5ed3e83a,2022-04-27,abc123,0e0c-45a6,190.45,expense,Fast Food
0bf65155,2022-04-27,abc123,8537-4c7f,1.75,expense,Restaurants
50350dcb,2022-04-27,abc123,5d11-4816,188.78,expense,Food & Dining
016bf49d,2022-04-27,abc123,0bfb-4512,200.59,expense,Gas & Fuel
65369cc9,2022-04-27,abc123,d108-4e32,177.29,expense,Restaurants
1b0b1da5,2022-04-28,abc123,791c-4679,1.75,expense,Movies & DVDs
7a180fdd,2022-04-28,abc123,eca8-48ce,1.75,expense,Music
95f71087,2022-04-28,abc123,1e23-49b5,112.08,expense,Mortgage & Rent
6dbea4e1,2022-04-28,abc123,84bb-4f99,148.28,expense,Restaurants
869dc4d4,2022-04-28,abc123,8511-48d0,1.75,expense,Shopping
8625168b,2022-04-28,abc123,eb84-4ec6,1.75,expense,Restaurants
b8a39fb7,2022-04-28,310e-4f4f,abc123,3005.67,income,Mutual Funds
3625138e,2022-04-28,abc123,afa5-4f70,1.75,expense,Television
b1ad0c57,2022-04-28,abc123,f497-4dbe,1.75,income,Stocks
6e04576c,2022-04-28,abc123,2833-415d,190.12,expense,Groceries
61da2048,2022-04-28,abc123,2606-4534,130.69,expense,Restaurants
fa874ded,2022-04-28,abc123,c5bf-4f6d,1.75,expense,Groceries
978ccc30,2022-04-28,abc123,3caf-47c5,97.82,expense,Entertainment
7c9c67f7,2022-04-28,abc123,6251-4619,1.75,expense,Alcohol & Bars
3de0c723,2022-04-28,abc123,fa14-4044,1.75,expense,Entertainment
af2f3a25,2022-04-28,abc123,ce43-44d6,169.54,expense,Music
0e80b5eb,2022-04-28,abc123,bf87-4e29,1.75,expense,Gas & Fuel
3f2c7fad,2022-04-28,abc123,a3ca-451a,1.75,expense,Restaurants
4a9368be,2022-04-28,abc123,7fdc-4498,87.63,expense,Television
1d387d41,2022-04-29,abc123,ee33-42d3,102.67,expense,Restaurants
c4547163,2022-04-29,abc123,2c67-415f,1.75,expense,Groceries
1ce00ff1,2022-04-29,4ab4-4167,abc123,2141.81,income,Mutual Funds
6a4786b4,2022-04-29,abc123,4caa-455e,176.93,expense,Restaurants
309ac7d4,2022-04-29,0fef-43af,abc123,2167.64,income,Mutual Funds
1f89c582,2022-04-29,abc123,9b32-4aa1,1.75,expense,Restaurants
07631699,2022-04-29,abc123,dc83-466b,195.52,expense,Restaurants
5e7e0af4,2022-04-29,22fb-4f3f,abc123,781.9,income,Salary
521e6980,2022-04-29,abc123,cf62-4af8,1.75,expense,Restaurants
75d3c988,2022-04-29,abc123,8eea-4852,1.75,income,Salary
81b02bab,2022-04-29,abc123,241b-4854,79.5,expense,Restaurants
cde1a69c,2022-04-29,abc123,dd4d-44d9,198.64,expense,Home Improvement
57e68d59,2022-04-29,abc123,0480-4b3f,37.42,expense,Television
e5abeced,2022-04-29,199e-4ec7,abc123,3315.48,income,Salary
977602ea,2022-04-29,abc123,fdce-4aed,3181.49,income,Mutual Funds
41a4cce4,2022-04-29,abc123,e0a8-4994,133.42,expense,Restaurants
27697315,2022-04-29,abc123,8e1b-4530,1.75,expense,Utilities
f6b38fd5,2022-04-29,abc123,fe13-4b11,171.64,expense,Restaurants
3a87abfc,2022-04-29,abc123,5c64-4ba3,1.75,income,Mutual Funds
47cd13ea,2022-04-29,9164-4338,abc123,3361.83,income,Stocks
0930e078,2022-04-29,abc123,a87c-4eec,123.63,expense,Restaurants
b84838a6,2022-04-29,abc123,1690-4c3d,185.58,expense,Restaurants
db516581,2022-04-29,abc123,5601-450c,1.75,expense,Electronics & Software
da97fd45,2022-04-29,8190-45df,abc123,2065.51,income,Stocks
82e6c07b,2022-04-29,abc123,2ccb-4d8e,80.52,expense,Restaurants
f14e819f,2022-04-29,6792-405b,abc123,832.72,income,Stocks
efd33518,2022-04-29,abc123,2930-4799,1.75,expense,Restaurants
51b10f3b,2022-04-29,abc123,4dc3-4f48,1.75,expense,Coffee Shops
20925c00,2022-04-29,abc123,86c4-4f0b,190.28,expense,Groceries
2f9d9e0a,2022-04-30,abc123,402d-4917,136.85,expense,Restaurants
68dac73f,2022-04-30,abc123,6604-477f,200.44,expense,Auto Insurance
b84311bc,2022-04-30,abc123,cad7-48cc,1.75,expense,Mortgage & Rent
f209483e,2022-04-30,abc123,f4d2-4699,50.31,expense,Restaurants
78834d0e,2022-04-30,abc123,ddd5-4552,1.75,expense,Coffee Shops
b14dc75b,2022-04-30,912b-4a81,abc123,339.12,income,Stocks
c0d75e4f,2022-04-30,abc123,8468-48d0,163.34,expense,Food & Dining
390f7ef7,2022-04-30,abc123,6ba8-44a8,167.12,income,Stocks
097515ad,2022-04-30,abc123,337a-4eb6,63.91,expense,Shopping
45165272,2022-04-30,abc123,70c6-4c9b,1.75,expense,Coffee Shops
cfa1ab02,2022-04-30,abc123,6881-42de,1.75,expense,Music
bdc65fcc,2022-04-30,abc123,a9fc-4227,192.18,expense,Gas & Fuel
66ef690c,2022-04-30,abc123,7476-4404,1.75,income,Mutual Funds
39d4b21f,2022-04-30,abc123,33e9-432f,108.46,expense,Groceries
33fd482a,2022-04-30,abc123,1e28-431c,70.17,expense,Music
3ec6b3f6,2022-04-30,abc123,8712-4502,40.55,expense,Restaurants
bdb76abb,2022-04-30,abc123,9ad6-427e,196.27,expense,Movies & DVDs
85037836,2022-04-30,abc123,ae44-47fa,1226.95,expense,Restaurants
d7fe7ed5,2022-04-30,3413-4220,abc123,1.75,income,Salary
59314a87,2022-04-30,abc123,88d3-4811,199.47,expense,Shopping
72c3bc83,2022-04-30,abc123,94f9-4462,13.21,expense,Restaurants
1ffadd84,2022-04-30,abc123,9615-431c,160.44,expense,Restaurants
39762c42,2022-04-30,abc123,cdd2-4697,186.26,expense,Restaurants
8eecb8f7,2022-04-30,8ac7-459c,abc123,827.63,income,Salary
f51e04fe,2022-04-30,abc123,2f8c-4163,78.07,expense,Restaurants
eed5a724,2022-04-30,abc123,8939-44ad,1.75,expense,Mortgage & Rent
d2fe4713,2022-04-30,abc123,c099-44e6,1.75,expense,Restaurants
d514d415,2022-04-30,abc123,0cd4-49c8,1.75,expense,Restaurants
a7a3b019,2022-04-30,abc123,c1de-47e6,199.31,expense,Gas & Fuel
7f2ce5eb,2022-04-30,abc123,6520-4bb0,1.75,expense,Groceries
f2ab0276,2022-04-30,abc123,1a6c-4eb6,143.88,expense,Shopping
aea343b8,2022-04-30,abc123,e84e-4a7d,129.68,expense,Restaurants
368f4276,2022-04-30,abc123,2fc3-479d,185.99,expense,Gas & Fuel
1350c533,2022-04-30,abc123,da49-43ff,1.75,expense,Restaurants
28838047,2022-04-30,abc123,9776-478f,1.75,income,Stocks
77e7753a,2022-04-30,abc123,73ce-476f,196.47,expense,Groceries
77e717c9,2022-04-30,abc123,54f6-4312,175.87,expense,Restaurants
3abe09f3,2022-04-30,abc123,4976-40d9,27.55,expense,Coffee Shops
c2112bea,2022-04-30,abc123,45ec-4ae6,1.75,expense,Shopping
7843e4d0,2022-04-30,eac8-4cb2,abc123,832.83,income,Stocks
8a62df7f,2022-04-30,abc123,3e77-470b,197.78,income,Mutual Funds
657bd913,2022-04-30,abc123,0b42-4659,362.53,income,Mutual Funds
f31f9fef,2022-04-30,abc123,a2f1-468c,1.75,expense,Internet
02bc1509,2022-04-30,abc123,4dba-4f02,143.58,expense,Restaurants
