afcd6c8d,2022-03-28,abc123,1052-4157,181,12
479f4409,2022-03-28,abc123,4770-40af,64,9
241dfae7,2022-03-29,abc123,8dce-4f78,195,8
2974550c,2022-03-29,abc123,354c-42e4,64,13
f9427ccb,2022-03-29,abc123,b38f-4968,190,12
7eeb4fee,2022-03-29,abc123,3775-4df2,54,9
71c4b52f,2022-03-29,abc123,8a74-4e0b,64,12
d8a5684e,2022-03-29,abc123,4542-488b,64,11
c74d8d66,2022-03-29,abc123,f4d6-49e1,64,13
d3975400,2022-03-29,abc123,791b-427f,64,12
a38782ae,2022-03-29,abc123,7fc2-4daa,2702,101
0a9ac1ff,2022-03-29,abc123,cb77-49b4,87,10
d3decd7f,2022-03-29,abc123,b5b6-4397,48,12
8bf77cf9,2022-03-29,abc123,62a9-4304,168,8
713023df,2022-03-29,abc123,3889-41e3,64,2
3c70569d,2022-03-29,abc123,6061-4471,64,2
aab48279,2022-03-29,abc123,5a4f-4ec0,196,9
700b2eed,2022-03-29,abc123,8649-47a0,64,5
93816d52,2022-03-29,abc123,3e19-4a67,64,13
376f8377,2022-03-29,abc123,ff0a-4dd4,64,12
75deaf5a,2022-03-29,abc123,17ff-471e,154,11
2f233c0e,2022-03-29,abc123,2820-4e7e,171,1
6feca1a6,2022-03-29,abc123,2851-4a87,39,11
5b9c7030,2022-03-29,abc123,6308-4b9a,176,2
1c2d29dc,2022-03-29,abc123,ca4e-4e22,143,9
02b555d3,2022-03-29,abc123,d2f3-4f41,64,12
37ef2c25,2022-03-29,abc123,dc0c-4036,64,12
fb27b86f,2022-03-29,abc123,78b1-4cb5,64,2
36778659,2022-03-29,abc123,5098-42cc,120,16
95bec3f4,2022-03-29,abc123,2e9e-4ffb,64,2
997ef402,2022-03-29,abc123,d978-4f43,64,2
2fbc29a0,2022-03-29,abc123,1e4f-412e,84,1
098dc825,2022-03-29,abc123,e41f-49f9,161,15
1b5f2abe,2022-03-29,abc123,9ab6-4b69,64,2
08838e54,2022-03-29,abc123,2b77-4d48,124,11
b4cf16c7,2022-03-29,abc123,66ca-403b,64,4
f4e2be50,2022-03-29,abc123,0ced-427c,821,19
d652c6c1,2022-03-29,abc123,587a-4586,83,8
2bb8fadb,2022-03-30,abc123,2520-4e46,64,10
05642f45,2022-03-30,abc123,6895-44d0,64,17
8acf51d3,2022-03-30,abc123,029c-443c,87,2
8e502fe0,2022-03-31,abc123,33c7-4b9c,64,9
80e7ff1a,2022-03-31,abc123,0862-4105,173,102
a82a663e,2022-04-01,abc123,313f-44a3,64,2
8afd50ce,2022-04-01,abc123,adca-408a,64,13
1c5c12f3,2022-04-01,abc123,f809-46a9,64,9
beed8472,2022-04-01,abc123,a3c6-4ffd,144,9
ee7379ba,2022-04-01,abc123,ddbe-418d,196,2
8e89840c,2022-04-01,abc123,7c86-4616,64,10
9f3c79d2,2022-04-01,abc123,3460-441b,197,14
37bfa38a,2022-04-01,abc123,2d0d-4b8d,165,10
36b4ae5e,2022-04-01,abc123,fa59-4c6e,191,2
a88dc55c,2022-04-01,abc123,0d57-4e58,108,2
91f552b7,2022-04-01,abc123,92bc-4505,64,9
4f5dc2a2,2022-04-01,abc123,462b-446e,64,13
58a0ea48,2022-04-01,abc123,92d6-4025,64,2
ff5b8dc9,2022-04-01,abc123,fea7-4aa5,64,12
0ff514ec,2022-04-01,abc123,9d2f-4c3f,64,12
0b8e5f7b,2022-04-01,abc123,0620-4961,64,2
8e0ed3f4,2022-04-01,abc123,6c0a-4cb8,200,12
2139ad1b,2022-04-01,abc123,970e-4054,64,12
9b509f85,2022-04-01,abc123,3697-46aa,180,19
a491ddb5,2022-04-03,abc123,b483-4dee,64,5
1e0d79e3,2022-04-03,abc123,d43a-4296,191,2
43195bad,2022-04-03,abc123,9527-4651,272,102
28427d8a,2022-04-03,abc123,7975-4e54,31,10
4d06c630,2022-04-03,abc123,f142-464b,64,10
3bc237c0,2022-04-03,abc123,0751-403c,137,12
e93aa5ae,2022-04-03,abc123,7d0e-4512,64,2
fa999ab8,2022-04-03,abc123,fd73-4cab,64,2
d885e1ef,2022-04-03,abc123,956c-44b0,21,8
5e8a3402,2022-04-03,abc123,3aaa-4307,64,19
1667930f,2022-04-03,abc123,a29c-41c6,64,10
f70b7c7f,2022-04-03,abc123,4493-4c11,64,10
06f50854,2022-04-06,abc123,8843-40d4,200,12
2248eb24,2022-04-07,abc123,f762-4d19,159,14
d5e7afad,2022-04-08,abc123,a2fb-4cce,824,101
e3e50cfc,2022-04-08,abc123,84df-4413,1051,9
cbff63a1,2022-04-08,abc123,c45d-4b3b,64,1
d2c36a32,2022-04-08,abc123,2dd5-443e,93,6
33a43cba,2022-04-08,abc123,4bb3-4b29,64,12
8f62281d,2022-04-08,abc123,5252-4edd,64,102
30803b0b,2022-04-08,abc123,aec9-455a,189,2
9407b402,2022-04-08,abc123,9d1d-4f11,64,8
97c110af,2022-04-08,abc123,b472-4705,83,13
506d3797,2022-04-08,abc123,c330-4003,72,5
2b073948,2022-04-08,abc123,d28d-40c4,187,2
fca7a4f2,2022-04-08,abc123,a924-4886,64,13
6dc81aee,2022-04-08,abc123,12d1-4958,100,12
1e3e00ae,2022-04-12,abc123,30b3-4cb0,64,2
c8a8196b,2022-04-12,a1ba-46e3,abc123,4050,102
9044ae9d,2022-04-12,abc123,1337-4d04,952,9
9b2facfa,2022-04-12,abc123,8ab9-41fc,64,15
5bb823f6,2022-04-12,abc123,200b-45fc,87,2
96d6d3d9,2022-04-12,abc123,289c-44a1,43,1
e2406eb0,2022-04-12,abc123,e9b7-4656,3339,101
4478d262,2022-04-12,abc123,17b5-4ea1,194,13
27f1145c,2022-04-12,abc123,2051-42ab,100,12
d37d38be,2022-04-12,abc123,9366-4fa4,116,17
4ce79895,2022-04-12,abc123,8f3a-4d17,156,2
1d98eb93,2022-04-12,6c4e-4005,abc123,1743,101
de2f68fa,2022-04-12,abc123,ec51-42db,64,1
22a0443e,2022-04-12,abc123,85ff-441f,2431,103
1ace40d1,2022-04-12,abc123,4ed7-4b1b,64,16
fe735dab,2022-04-12,8b03-471f,abc123,3319,101
1bd360f7,2022-04-12,abc123,5b32-45a5,64,2
91dde2d9,2022-04-12,1842-400c,abc123,67,101
57def95c,2022-04-12,abc123,8804-4c38,64,11
a19bb962,2022-04-12,abc123,cb48-42f6,64,2
5f0611a7,2022-04-12,abc123,9466-4b98,194,13
a7d8fc5a,2022-04-12,3a39-4b11,abc123,2954,103
98726947,2022-04-12,abc123,7efa-44a8,9,9
5350d6a6,2022-04-12,abc123,acd1-4c49,64,102
522a1840,2022-04-12,abc123,de77-495d,64,2
2237d868,2022-04-12,abc123,c358-48b5,179,10
5a56dc17,2022-04-12,abc123,f7de-4e28,64,13
7e447ea6,2022-04-13,b8e2-4ba3,abc123,1134,101
dd8db516,2022-04-14,abc123,5b5e-464f,89,20
e32bcbec,2022-04-14,0a56-4d9d,abc123,3058,101
7cf00d43,2022-04-14,abc123,2516-4141,64,14
762db536,2022-04-14,abc123,9fa0-484e,191,11
c49505f7,2022-04-14,abc123,8791-4fc8,3250,101
a8bd5853,2022-04-14,abc123,89a1-4d0a,64,10
4926c2a5,2022-04-15,abc123,b14c-45d2,41,9
cf9d28f0,2022-04-15,abc123,4bf4-4044,64,2
5633de7b,2022-04-15,abc123,03e7-43f3,64,9
8b64b622,2022-04-15,abc123,e844-4790,139,2
88a25044,2022-04-15,abc123,96ec-48d5,174,11
fc6775d4,2022-04-15,abc123,4c8a-4f84,88,12
4402ff35,2022-04-15,abc123,534d-4eba,64,3
ea166633,2022-04-15,abc123,ee26-41f9,103,2
3f61105c,2022-04-15,abc123,b70c-48ea,64,14
7bdecfb7,2022-04-17,abc123,078a-47e9,705,2
1c07367a,2022-04-17,6c4d-417e,abc123,196,103
a0debab6,2022-04-17,abc123,2fb9-4a85,64,11
5694786a,2022-04-17,abc123,598e-4196,64,10
96a2cf4e,2022-04-17,abc123,5a40-45e6,109,8
add16fa7,2022-04-17,abc123,7729-45b0,64,2
c715c19c,2022-04-17,abc123,a3cc-4568,192,103
a1842b49,2022-04-17,abc123,aa63-4451,64,16
979c986b,2022-04-17,abc123,4f03-447d,183,8
042a8e4a,2022-04-17,abc123,24d0-4f28,178,14
079852a9,2022-04-17,abc123,a798-470f,64,9
317b906f,2022-04-17,8bac-4e15,abc123,2633,101
69059fba,2022-04-17,abc123,53d2-4b69,64,13
8a1005d2,2022-04-17,abc123,979d-4cee,185,5
685ffa02,2022-04-17,57b7-4d77,abc123,94,103
7755b593,2022-04-17,abc123,149d-4d6b,64,3
e2c996c8,2022-04-17,abc123,5ba3-4714,92,15
c2bb60e6,2022-04-17,abc123,290c-4156,188,12
77916aa8,2022-04-17,abc123,6543-4801,3315,9
2e851c8d,2022-04-17,abc123,b9e5-44f1,139,16
2432647d,2022-04-17,c8fd-4c86,abc123,841,101
55768c8a,2022-04-17,3887-4c4c,abc123,3273,101
184f4537,2022-04-17,abc123,7aab-4ee5,109,10
14d668e9,2022-04-17,abc123,00bc-4b82,184,16
eb391e78,2022-04-17,abc123,185e-4bed,195,2
e60b1636,2022-04-17,abc123,b883-4e6e,64,2
bb92f315,2022-04-17,abc123,24a2-4ce1,64,2
9fd5f9db,2022-04-17,abc123,f072-4108,199,20
33ea938d,2022-04-17,abc123,38c0-4690,64,13
9167237e,2022-04-17,abc123,7b8e-4b20,199,20
4349fcce,2022-04-18,9c4a-431c,abc123,3351,101
5243e069,2022-04-18,c2e9-47df,abc123,2148,103
5eeab31b,2022-04-18,abc123,6839-42c9,64,2
14ef3050,2022-04-19,7904-461f,abc123,536,101
6f2c0b2b,2022-04-19,abc123,b419-44d4,161,10
17b66a6a,2022-04-19,0770-47cd,abc123,2147,101
9a897193,2022-04-19,abc123,f108-4af6,199,13
d58c690c,2022-04-21,abc123,5e47-4c54,64,17
06de1ffe,2022-04-21,abc123,9230-4bb2,88,2
73e830ad,2022-04-21,abc123,07aa-4984,94,13
573670cc,2022-04-21,abc123,6cfc-4423,195,2
4af838b5,2022-04-21,abc123,799f-4dc8,64,13
3b44ae1b,2022-04-21,abc123,5273-4e75,130,9
f9c6d4a4,2022-04-21,abc123,546a-4e80,112,1
3bdbba84,2022-04-21,abc123,9d55-4bbf,64,10
88f4670a,2022-04-21,abc123,6949-4913,64,2
4ef9d966,2022-04-21,abc123,36fc-416c,190,102
02df13bc,2022-04-21,abc123,1b07-49c4,64,12
3c09ae65,2022-04-21,abc123,0faa-4876,64,2
b5152b90,2022-04-21,abc123,aa64-405f,64,2
58449425,2022-04-21,6c32-4d5b,abc123,2969,102
0d52d2e4,2022-04-24,d30b-4f4b,abc123,2158,103
95703882,2022-04-24,65b5-436d,abc123,902,101
703b5d82,2022-04-24,abc123,a2c9-4d41,199,2
1dc560c8,2022-04-24,abc123,c864-4d95,13,2
00dcf319,2022-04-24,abc123,185a-4df1,196,2
c8e1badf,2022-04-24,abc123,cf38-43c8,184,2
e16d56f8,2022-04-24,abc123,1771-4ea4,64,5
8f1afda8,2022-04-24,abc123,ea0a-45fe,198,5
4143068b,2022-04-24,abc123,c6c4-4251,64,9
136f27a7,2022-04-24,abc123,e222-4296,164,2
4a6064ec,2022-04-24,abc123,6dec-4e29,64,13
9a8ac1cb,2022-04-24,abc123,73b5-47fe,179,8
931b40ad,2022-04-24,abc123,4f42-471d,64,10
e0a2bf29,2022-04-24,abc123,8f99-4ef1,174,17
ac6ade55,2022-04-24,abc123,f67e-4dd1,64,10
b731cd93,2022-04-24,abc123,85a1-49bd,64,4
b92ea337,2022-04-24,189f-4e69,abc123,110,102
31ae450f,2022-04-24,abc123,1092-4f3c,64,2
c240fc83,2022-04-24,abc123,9557-49a8,143,13
77886ea9,2022-04-24,abc123,a865-4985,64,7
636780f3,2022-04-24,abc123,c2af-4ffe,200,9
57b1c676,2022-04-24,a02d-46f7,abc123,592,102
33140442,2022-04-24,abc123,7563-4d37,64,10
d5bd410c,2022-04-24,abc123,d62e-455c,64,1
f3ccb0c2,2022-04-24,abc123,83a8-4f05,128,10
ae964b66,2022-04-24,abc123,9b76-4315,97,6
d470ec63,2022-04-24,abc123,3abf-4bbf,64,11
52d7e0a0,2022-04-24,abc123,34b4-4247,64,2
0a3b5b23,2022-04-24,abc123,0bfd-440b,64,13
7baf77e7,2022-04-24,abc123,08bf-4460,64,7
5bca2c53,2022-04-24,abc123,d69c-4637,53,18
8bd978fc,2022-04-24,abc123,ef11-463a,64,15
491e137a,2022-04-24,abc123,1596-4030,64,13
49773fad,2022-04-24,abc123,1adf-4424,73,13
f3610513,2022-04-24,abc123,f65c-4771,24,102
0f7cd0be,2022-04-24,abc123,2199-4400,86,10
d01392c3,2022-04-24,abc123,6836-45da,64,4
b34b9c2c,2022-04-24,5ac6-4edf,abc123,1651,103
ee109997,2022-04-24,abc123,6773-4c77,70,2
a9712333,2022-04-24,abc123,bade-49c4,195,9
1b4aba9e,2022-04-24,abc123,8b3a-43f0,66,9
dc02786b,2022-04-24,abc123,be7e-499f,5,12
f47bb75e,2022-04-24,60f4-4170,abc123,770,103
36de2b80,2022-04-24,abc123,5a29-4b6f,5,8
b2edeb55,2022-04-24,0025-4fdb,abc123,3114,103
11e6f143,2022-04-24,abc123,2f43-4bb8,170,13
32c72baf,2022-04-24,abc123,00b0-40e8,92,2
92495696,2022-04-24,abc123,a087-4d2a,124,6
ecc058e1,2022-04-24,abc123,2834-462b,12,2
596e8d6c,2022-04-27,abc123,f8be-463b,64,12
26e76c8e,2022-04-27,abc123,541d-488f,64,2
5c51f544,2022-04-27,abc123,5b21-4974,175,2
88cb03c5,2022-04-27,abc123,4e5a-4aeb,190,7
9a6eb5a7,2022-04-27,abc123,4cc5-4e0d,64,2
fec39900,2022-04-27,abc123,7f86-4fe2,188,16
32f614eb,2022-04-27,abc123,81cb-46df,200,13
c7f17d63,2022-04-27,abc123,5ad9-4ff5,177,2
c661e1ef,2022-04-28,abc123,56ba-41e0,64,15
b1b3d6ed,2022-04-28,abc123,9531-4e47,64,14
8399197a,2022-04-28,abc123,49b7-4865,112,4
e47ee4e4,2022-04-28,abc123,4190-45ab,148,2
f43ee163,2022-04-28,abc123,b392-40b0,64,12
74466211,2022-04-28,abc123,8054-4ae6,64,2
e2baabf7,2022-04-28,d8ca-4f4a,abc123,3005,102
5e5b6a3d,2022-04-28,abc123,c523-4ec2,64,19
7669b80a,2022-04-28,abc123,c39d-4447,64,103
3766074f,2022-04-28,abc123,6f29-4c10,190,10
1c1d0c20,2022-04-28,abc123,638c-4367,130,2
324a620b,2022-04-28,abc123,a2ee-406b,64,10
e2a1bbfe,2022-04-28,abc123,c036-4ae0,97,20
e7a2fa5c,2022-04-28,abc123,bd02-446d,64,3
35579db5,2022-04-28,abc123,e5f1-4dda,64,20
e56d55ea,2022-04-28,abc123,8181-4cbe,169,14
bbf5353c,2022-04-28,abc123,e7d5-458e,64,13
8dc37078,2022-04-28,abc123,a713-4a64,64,2
d999d70d,2022-04-28,abc123,7451-49de,87,19
908f26ee,2022-04-29,abc123,0534-454d,102,2
d83dba52,2022-04-29,abc123,c12e-401d,64,10
0eba0fdd,2022-04-29,88ae-4cf6,abc123,2141,103
2cde65af,2022-04-29,abc123,54d1-4b06,176,2
0c840666,2022-04-29,c2c8-4c89,abc123,2167,103
42b1254f,2022-04-29,abc123,6859-4e77,64,2
0c72aa66,2022-04-29,abc123,1ad1-45bf,195,2
775548f6,2022-04-29,b4e5-4fca,abc123,781,101
df10186d,2022-04-29,abc123,fbfd-41e3,64,2
2ae11efe,2022-04-29,abc123,851d-4cad,64,101
6dbdb37a,2022-04-29,abc123,a514-42bb,79,2
740a5a64,2022-04-29,abc123,f3a4-45f2,198,11
162c6d35,2022-04-29,abc123,73b1-44e7,37,19
23e19068,2022-04-29,68ab-49a5,abc123,3315,101
82aa66d1,2022-04-29,abc123,c454-48d1,3181,103
48eea17e,2022-04-29,abc123,9ceb-47b8,133,2
03427979,2022-04-29,abc123,ca65-476e,64,9
f234bda1,2022-04-29,abc123,1307-4142,171,2
c9d29288,2022-04-29,abc123,40a1-4af5,64,102
2af4d479,2022-04-29,d4fb-40f9,abc123,3361,102
ff9bcebc,2022-04-29,abc123,ffe2-4b32,123,2
0753c040,2022-04-29,abc123,6179-4a93,185,2
fa49d78b,2022-04-29,abc123,ac1c-4747,64,18
32eeae77,2022-04-29,2733-462c,abc123,2065,102
6b3e6f76,2022-04-29,abc123,605e-4f59,80,2
8f15b836,2022-04-29,0e92-4759,abc123,832,103
76980ae8,2022-04-29,abc123,ac7c-471f,64,2
33a69c59,2022-04-29,abc123,9e1c-416b,64,8
342e577f,2022-04-29,abc123,3c45-42eb,190,10
ee6ecc07,2022-04-30,abc123,fab4-4616,136,2
170cc0fc,2022-04-30,abc123,12a6-42fd,200,6
730ed536,2022-04-30,abc123,dfb1-4bba,64,4
c0f38933,2022-04-30,abc123,d4ef-4dd0,50,2
097ba0bd,2022-04-30,abc123,b922-4ea2,64,8
f2c1344f,2022-04-30,3b66-452d,abc123,339,102
c098fe9e,2022-04-30,abc123,bf0f-4b08,163,16
1385babb,2022-04-30,abc123,743d-4bb7,167,103
384a5e5b,2022-04-30,abc123,dd1b-42cf,63,12
7937fd4a,2022-04-30,abc123,b5ea-4708,64,8
c6564b26,2022-04-30,abc123,4dcb-4fae,64,14
7213a8e9,2022-04-30,abc123,5a1e-4ffd,192,13
ae0553fc,2022-04-30,abc123,fb5b-4836,64,102
16e2bf5c,2022-04-30,abc123,86e2-45c8,108,10
a1716ab3,2022-04-30,abc123,201e-4dcd,70,14
b5f236ff,2022-04-30,abc123,25c1-4983,40,2
1f8ff9e8,2022-04-30,abc123,79d9-4faa,196,15
c1723665,2022-04-30,abc123,b631-4709,1226,2
173fd06d,2022-04-30,2503-428e,abc123,4050,101
3ee8d4a1,2022-04-30,abc123,b467-400a,199,12
c2e58b33,2022-04-30,abc123,6be2-4897,13,2
0160ccef,2022-04-30,abc123,658f-4e4d,160,2
d64b78eb,2022-04-30,abc123,766e-49c4,186,2
4533b2fb,2022-04-30,6ea6-4a8a,abc123,827,101
dcae488e,2022-04-30,abc123,7eb6-4ff9,78,2
244bd3a7,2022-04-30,abc123,d7ec-4da2,64,4
0a98694a,2022-04-30,abc123,942b-4cf3,64,2
549333b3,2022-04-30,abc123,4765-4ccc,64,2
847b0e65,2022-04-30,abc123,4ccc-42e8,199,13
46314fdc,2022-04-30,abc123,994b-46c8,64,10
b57a5603,2022-04-30,abc123,7ee4-431f,143,12
e8f0fd59,2022-04-30,abc123,6d10-4f29,129,2
c598837c,2022-04-30,abc123,7690-4f23,185,13
965ffcaa,2022-04-30,abc123,f8d4-42b2,64,2
7a25e374,2022-04-30,abc123,1fc5-4561,64,102
e1eddf75,2022-04-30,abc123,86ff-40b1,196,10
ac13fb67,2022-04-30,abc123,84da-47d7,175,2
e555c894,2022-04-30,abc123,70c8-4264,27,8
c47e7ec7,2022-04-30,abc123,b1db-4180,64,12
6a933ab9,2022-04-30,c8b7-42e6,abc123,832,102
000f13b6,2022-04-30,abc123,6fc0-4ca0,197,102
7c577217,2022-04-30,abc123,b04b-4a23,362,103
8a9e3b5a,2022-04-30,abc123,d896-4665,64,1
3442ffe3,2022-04-30,abc123,d520-4d64,143,2
8c010327,2022-04-30,abc123,a800-4e1d,33,101
c2d51ea4,2022-04-30,abc123,d389-4db1,183,7
c0148176,2022-04-30,abc123,b6fe-463a,194,9
486563f6,2022-04-30,abc123,daf5-4cb4,199,18
4e5fc69a,2022-04-30,abc123,a401-4627,161,1
c5539405,2022-04-30,abc123,0cbe-4213,57,2
da0f447c,2022-04-30,abc123,4755-4234,198,13
6c117451,2022-04-30,abc123,fd40-4b79,132,19
963cdce4,2022-04-30,abc123,feab-40ff,1571,2
36f51940,2022-04-30,abc123,6459-426f,197,6
403d12a3,2022-04-30,abc123,faf6-4fb8,11,10
61c5b18b,2022-04-30,abc123,90e4-4b25,64,12
439149d7,2022-05-02,abc123,5d29-4316,53,3
d2aa7123,2022-05-02,5041-4e0a,abc123,2092,101
a9e44d1e,2022-05-02,abc123,0f07-4c25,107,1
782b7ff2,2022-05-02,abc123,98b9-4d5a,146,6
222b065c,2022-05-02,abc123,69ed-4729,64,10
1cd28229,2022-05-02,57f1-45a3,abc123,1720,103
66def8ce,2022-05-02,abc123,2cad-4cf8,982,102
e6ef76a0,2022-05-05,abc123,7eca-4be2,168,2
f2fef207,2022-05-05,abc123,d6f5-48cb,158,102
d7d8dbd4,2022-05-05,abc123,c522-4e6b,200,10
edfa7529,2022-05-05,abc123,78ff-48b7,2142,11
57bda031,2022-05-05,abc123,b7bc-4bc8,113,2
9bf5f745,2022-05-05,6644-45f9,abc123,2626,103
82e4c518,2022-05-05,abc123,f7a1-4ddf,187,2
9f85c60a,2022-05-05,abc123,6d0d-4278,64,6
2d73425b,2022-05-05,abc123,6afa-42c4,192,16
0f11a308,2022-05-05,13e2-4113,abc123,1211,103
cb0a0385,2022-05-05,abc123,9eeb-4999,166,10
a7b489d8,2022-05-05,abc123,e811-4c20,1958,102
8aac7f58,2022-05-05,abc123,1aa8-4cd8,64,19
256ebbe2,2022-05-05,abc123,0e6f-41aa,2,8
f4bf7a80,2022-05-05,abc123,57f1-4211,196,13
9d906890,2022-05-07,abc123,025f-4ab5,47,10
a7c172e9,2022-05-07,7529-44ab,abc123,876,102
6cfe0c39,2022-05-07,abc123,c0c1-488c,64,13
27fc7721,2022-05-07,abc123,8b40-43f6,99,13
16a70e12,2022-05-07,abc123,0959-43f0,64,13
bca8f98e,2022-05-07,abc123,637f-4d75,64,7
287a1b6a,2022-05-07,abc123,4eaf-4664,169,2
634fac6a,2022-05-07,abc123,f113-4af1,100,11
089b071a,2022-05-09,abc123,4c9f-45cc,64,2
761cb992,2022-05-09,1499-4d85,abc123,1677,103
0c363ca1,2022-05-09,abc123,4485-4147,812,2
575484bf,2022-05-09,abc123,bc46-4084,15,18
9d280050,2022-05-09,abc123,82e1-45fa,64,13
774dbeb8,2022-05-09,abc123,fb36-4a16,13,13
ae8679b2,2022-05-09,abc123,839f-47d5,82,12
44724b3b,2022-05-09,abc123,1071-443b,64,2
3f26c800,2022-05-09,abc123,98f0-4314,64,2
46525ede,2022-05-10,abc123,4e75-4d8f,64,11
37271775,2022-05-12,abc123,f397-4d74,197,10
6f43018d,2022-05-15,abc123,9622-4976,189,13
0da612bf,2022-05-15,abc123,e338-4cca,48,12
495fec61,2022-05-16,abc123,df41-4e7b,3,10
57f15810,2022-05-16,abc123,53ec-46ab,64,10
fad3e410,2022-05-18,abc123,1dc3-4207,64,103
fbe11cd1,2022-05-18,abc123,64dc-49b2,64,2
a4c434e0,2022-05-18,abc123,66c2-4587,64,4
cb1c54ee,2022-05-18,abc123,428a-490b,109,12
5a7e2b26,2022-05-18,abc123,1dcf-4626,18,7
d9f1e7f6,2022-05-18,abc123,65b8-408b,64,10
04cee008,2022-05-18,abc123,6881-4d33,64,13
0d6fd626,2022-05-18,abc123,caf8-45a3,64,6
42939edc,2022-05-18,abc123,3ff0-41f5,200,3
9d0b14fd,2022-05-18,abc123,7eb3-4592,147,102
ac244cd4,2022-05-18,abc123,e99e-4e81,64,6
8af83ef0,2022-05-18,abc123,a935-4729,182,7
30b46d9a,2022-05-18,abc123,4bc1-42d9,138,9
2a6ef0a7,2022-05-18,abc123,d9b6-482f,64,2
f4a0e1f3,2022-05-18,abc123,968b-4d79,64,8
ade54109,2022-05-18,abc123,678a-4cc3,64,2
54034d75,2022-05-20,abc123,52f0-4540,5,12
9a1db1b0,2022-05-20,abc123,a1ce-47e5,164,2
30e42fa8,2022-05-20,abc123,b2ec-4088,64,7
b3eea6d4,2022-05-20,abc123,7d9c-4ff1,64,2
0c3db5c0,2022-05-20,4d4a-4126,abc123,2565,102
4d1f24bf,2022-05-20,abc123,32bb-4f6b,394,103
d61b684e,2022-05-20,abc123,4bee-44bc,54,11
f8eb6510,2022-05-20,abc123,e4e8-4f7a,171,3
45c1ef52,2022-05-20,abc123,2ccd-4a39,91,4
f05fcea2,2022-05-20,abc123,150b-453d,34,2
141e43bb,2022-05-20,abc123,9b91-44ab,103,13
388a7b7d,2022-05-20,abc123,df02-4a1f,64,2
e9b30941,2022-05-20,abc123,de78-45d2,124,13
d95ef504,2022-05-20,abc123,83bf-468f,64,18
74195a53,2022-05-24,abc123,5bb5-4f62,64,15
1f87c31f,2022-05-24,abc123,4b65-43b5,21,20
53abe9f0,2022-05-25,abc123,00dd-4267,64,10
45bc9b1d,2022-05-25,abc123,d390-41b5,64,13
b45176be,2022-05-25,abc123,59f8-467c,111,3
633635a2,2022-05-25,abc123,7572-43fe,198,101
8dc9a9fb,2022-05-25,abc123,3983-441e,30,2
0ff78dce,2022-05-25,abc123,7250-49c3,64,12
7301c930,2022-05-26,abc123,5982-47ad,164,2
90d204c1,2022-05-26,abc123,e2fa-41c8,64,2
cf1c3401,2022-05-26,abc123,a5ea-4ee1,64,9
43273624,2022-05-26,abc123,8730-4bf4,64,11
6880b801,2022-05-26,abc123,dab5-4127,64,2
8bffc052,2022-05-26,abc123,4cd1-4fd2,64,12
bb7c7fb4,2022-05-26,abc123,e3f2-4c30,923,101
08253ac8,2022-05-26,abc123,88d4-4032,478,2
c4deb61a,2022-05-27,abc123,1591-4e05,130,9
1fdd4f3a,2022-05-30,abc123,b2e2-4e3f,197,12
da52cc39,2022-05-30,ac29-4301,abc123,4050,102
05eedc67,2022-05-30,abc123,807f-42e1,605,101
d22cd97b,2022-05-30,abc123,1043-49de,168,2
83ff443b,2022-05-30,abc123,5c31-4761,64,2
a9c31c55,2022-05-30,55e4-474b,abc123,186,103
957abc20,2022-05-30,abc123,d24e-4389,64,101
656b3558,2022-06-01,abc123,2d43-4862,40,2
0bbc1e71,2022-06-01,abc123,767a-4acc,64,2
e2b0c2ea,2022-06-01,abc123,6ced-4b45,194,20
abcb20fc,2022-06-01,8154-48ac,abc123,194,102
02300be0,2022-06-01,8250-4fc4,abc123,958,101
35b629c1,2022-06-01,abc123,a921-4931,64,8
26b93539,2022-06-01,abc123,e8a9-4dbc,191,13
a903d1d2,2022-06-01,abc123,6e16-4a11,64,2
d52c7cd3,2022-06-01,abc123,844c-41dc,64,13
c3033354,2022-06-01,abc123,bf32-4c53,167,12
d2b8fd19,2022-06-01,abc123,6b08-42c2,200,10
99c4c069,2022-06-01,abc123,7e6b-4b0f,64,1
d3c2e63c,2022-06-01,abc123,28f0-43c6,64,10
0ff9a22e,2022-06-01,abc123,6417-4af1,1753,14
173595ba,2022-06-01,abc123,906e-47c4,190,12
63d2813c,2022-06-01,abc123,fcdc-4784,64,13
4811a412,2022-06-01,abc123,3b00-4aa0,183,14
dc88c56e,2022-06-01,abc123,ea60-478b,100,17
fd3893d7,2022-06-01,abc123,6ced-4651,64,11
bdf684f4,2022-06-01,abc123,ffb8-42ad,64,6
6fad6a49,2022-06-01,abc123,ca23-45c6,190,2
1455573c,2022-06-01,abc123,d471-4d59,2137,103
6a56e274,2022-06-01,abc123,3e0d-4c1d,64,11
4ce94dc8,2022-06-01,abc123,5faa-4d1d,185,3
e02434c8,2022-06-01,cdcf-4074,abc123,4050,103
a046b59d,2022-06-01,d054-414c,abc123,4050,102
ec6b79da,2022-06-01,abc123,db2b-4d46,64,11
deb44c2e,2022-06-03,670e-4543,abc123,4050,103
acc33971,2022-06-03,c1d1-4a8b,abc123,3179,102
fec392bd,2022-06-05,abc123,781b-4bd1,64,7
27f6115e,2022-06-05,abc123,beae-4c25,740,103
6d3ded4e,2022-06-05,abc123,0b83-4724,1264,3
ae047e1b,2022-06-05,abc123,88a9-430b,64,3
3fe9d56d,2022-06-05,abc123,6175-454f,64,2
1163157e,2022-06-06,abc123,863b-4069,122,12
